,show_id,type,country,date_added,release_year,rating,listed_in,description,added_delay,Angola,Argentina,Australia,Austria,Botswana,Canada,France,Germany,Guatemala,Hong Kong,India,Japan,Namibia,South Africa,South Korea,United Arab Emirates,United Kingdom,United States,Action/Adventure,Animation,Arts,Comedy,Crime/Mystery/Thriller,Documentary,Drama,Family,International,Music/Musical,Romance,Sci-Fi/Fantasy,Special Interest,Sports,Young Adult Audience
235,s0403,Movie,1.0,2020-09-25 00:00:00,2019-01-01 00:00:00,TV-PG,1.0,"As we follow the robber’s life cycle, we learn that crabs are much more than creepy crawlies.","633 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
236,s0404,TV Show,0.0,2020-09-25 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,Presenter Nigel Marven discovers the colourful and varied wildlife and culture of Central America.,"268 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
237,s0405,TV Show,1.0,2020-09-18 00:00:00,2020-01-01 00:00:00,TV-14,1.0,Archaeologist Allan Maca reveals the amazing wonders of Ancient China like never before.,"261 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,s0406,TV Show,1.0,2020-09-18 00:00:00,2020-01-01 00:00:00,TV-PG,3.0,"Becoming chronicles the origin stories of world-class entertainers, musicians and athletes.","261 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
239,s0407,TV Show,1.0,2020-09-18 00:00:00,2018-01-01 00:00:00,TV-G,2.0,"Cooper and Cami Wrather co-host ""Would You Wrather.""","991 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
240,s0408,TV Show,1.0,2020-09-18 00:00:00,2019-01-01 00:00:00,TV-G,2.0,Europe from Above takes to the air over Europe’s finest cultural and geographical landmarks.,"626 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,s0410,TV Show,1.0,2020-09-18 00:00:00,2020-01-01 00:00:00,TV-14,2.0,A team of archaeologists uncover the first Egyptian funeral parlor ever found.,"261 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,s0412,Movie,2.0,2020-09-18 00:00:00,2019-01-01 00:00:00,TV-PG,1.0,"On April 15, 2019, Paris’ firefighters gave everything to save the Notre Dame cathedral.","626 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
243,s0416,Movie,2.0,2020-09-11 00:00:00,2018-01-01 00:00:00,PG,3.0,Pooh leaves the Hundred Acre Wood to help grown-up Christopher Robin.,"984 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,s0419,TV Show,1.0,2020-09-04 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,"From the Jim Henson Company, alien commander Ned hosts a late-night talk show with celebrity guests.","247 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
245,s0422,Movie,1.0,2020-08-28 00:00:00,2020-01-01 00:00:00,TV-G,3.0,"Phineas and Ferb set out across the galaxy to rescue Candace, who has been abducted by aliens.","240 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
246,s0423,Movie,1.0,2020-08-21 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,Back to the Titanic documents the first manned dives to Titanic in nearly 15 years.,"233 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
247,s0425,Movie,1.0,2020-08-21 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,"An epic journey around the real Mars – built from data, as you’ve never seen it before.","233 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,s0426,Movie,1.0,2020-08-21 00:00:00,2020-01-01 00:00:00,PG,3.0,An adaptation of the award-winning book about a very special gorilla.,"233 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
249,s0427,TV Show,0.0,2020-08-21 00:00:00,2018-01-01 00:00:00,TV-G,2.0,Siblings Kirby and Charlie share strange discoveries and fun facts from the world of Weird But True!,"963 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
250,s0428,TV Show,0.0,2020-08-14 00:00:00,2020-01-01 00:00:00,TV-Y,3.0,What happens after the baby animals are delivered?,"226 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,s0429,Movie,1.0,2020-08-14 00:00:00,2020-01-01 00:00:00,TV-G,3.0,Zed and Addison encounter a group of werewolves!,"226 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,s0430,Movie,1.0,2020-08-14 00:00:00,2020-01-01 00:00:00,TV-14,1.0,Cameraman Sandesh Kadur’s mission is to uncover the secretive lives of India’s leopards.,"226 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,s0431,TV Show,1.0,2020-08-14 00:00:00,2019-01-01 00:00:00,TV-PG,2.0,A team of conservationists and veterinarians helps India’s people and wildlife coexist.,"591 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,s0432,Movie,1.0,2020-08-14 00:00:00,2020-01-01 00:00:00,PG,2.0,A group of misfit campers help a down-on-his-luck magician rediscover his love of magic.,"226 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
255,s0433,Movie,1.0,2020-08-14 00:00:00,2018-01-01 00:00:00,PG-13,3.0,Ant-Man and the Wasp must join forces to uncover secrets from the past.,"956 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,s0435,TV Show,1.0,2020-08-14 00:00:00,2018-01-01 00:00:00,TV-G,2.0,Sam is put to the test to care for animals in “Zookeeper’s Challenge.”,"956 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,s0436,TV Show,1.0,2020-08-14 00:00:00,2018-01-01 00:00:00,TV-G,2.0,Take a deep dive and learn all about the beloved sea animals in our oceans!,"956 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258,s0437,TV Show,0.0,2020-08-14 00:00:00,2018-01-01 00:00:00,TV-G,2.0,Learn about our universe through imagery taken from the Hubble Space Telescope.,"956 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
259,s0440,TV Show,1.0,2020-08-14 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,Journey across the country’s landscapes to paint an intimate portrait of India's Wild Cats.,"226 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,s0441,Movie,1.0,2020-08-07 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,"“Howard” is the untold story of Howard Ashman, the brilliant lyricist behind Disney classics.","219 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
261,s0443,Movie,1.0,2020-08-07 00:00:00,2019-01-01 00:00:00,TV-PG,2.0,Celebrating Disney’s new land that brings Star Wars to life!,"584 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
262,s0444,Movie,1.0,2020-08-07 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,THE HIDDEN KINGDOMS OF CHINA takes audiences into the secret wilds of China.,"219 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
263,s0447,TV Show,0.0,2020-07-31 00:00:00,2018-01-01 00:00:00,TV-G,2.0,Animals face-off in this surprising competition of the toughest and biggest in the animal kingdom.,"942 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
264,s0448,TV Show,0.0,2020-07-31 00:00:00,2018-01-01 00:00:00,TV-G,2.0,Check out the cool jobs Nat Geo explorers do every day!,"942 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,s0450,Movie,1.0,2020-07-31 00:00:00,2020-01-01 00:00:00,TV-14,2.0,"This visual album from Beyoncé reimagines lessons of ""The Lion King"" for young kings and queens.","212 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
266,s0452,TV Show,0.0,2020-07-31 00:00:00,2018-01-01 00:00:00,TV-G,2.0,Check out the continents and find out what makes them unique from each other!,"942 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,s0453,TV Show,0.0,2020-07-31 00:00:00,2018-01-01 00:00:00,TV-PG,2.0,Check out Jack Randall go head-to-head with all kinds of critters.,"942 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
268,s0455,Movie,1.0,2020-07-31 00:00:00,2018-01-01 00:00:00,PG,3.0,The Incredibles spring into action when a dangerous new villain emerges.,"942 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269,s0457,Movie,1.0,2020-07-31 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,A scientist discovers artifacts in Peru that could lead him to one of the country’s missing temples.,"212 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
270,s0459,TV Show,1.0,2020-07-31 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,The Muppets have a brand-new series ready to stream… but only if they can upload it in time.,"212 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
271,s0460,Movie,1.0,2020-07-31 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,Eyewitness accounts and rare images chart the violent 1980 eruption of Mount St. Helens.,"212 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
272,s0461,TV Show,0.0,2020-07-31 00:00:00,2018-01-01 00:00:00,TV-G,2.0,"Join Sam on an underwater journey and learn about sharks, eels, and more!","942 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
273,s0464,TV Show,0.0,2020-07-24 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,Bob Woodruff and his son travel the world searching for beauty and adventure in unexpected places.,"205 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
274,s0469,TV Show,0.0,2020-07-17 00:00:00,2018-01-01 00:00:00,TV-Y,3.0,Disney Junior songs reimagined as calming lullabies.,"928 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
275,s0470,Movie,1.0,2020-07-17 00:00:00,2019-01-01 00:00:00,TV-14,2.0,Who were the mysterious people who built Machu Picchu and why?,"563 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
276,s0476,Movie,1.0,2020-07-10 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,"Robin Roberts hosts a discussion with Lin-Manuel Miranda, Thomas Kail, and original cast members.","191 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
277,s0477,Movie,1.0,2020-07-10 00:00:00,2018-01-01 00:00:00,PG-13,3.0,Witness the beginning of the Star Wars saga's most unlikely hero.,"921 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
278,s0479,Movie,1.0,2020-07-05 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,The Undefeated Presents: Hamilton In-Depth is a roundtable discussion with 9 stars and the director.,"186 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
279,s0482,Movie,1.0,2020-07-03 00:00:00,2020-01-01 00:00:00,PG-13,2.0,The filmed version of Broadway original “Hamilton” that soars in music and tale.,"184 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,s0489,TV Show,1.0,2020-06-26 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,"For the first time, go behind-the-scenes into the making of the #1 animated film, Frozen 2.","177 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,s0492,Movie,1.0,2020-06-26 00:00:00,2018-01-01 00:00:00,PG-13,2.0,The Avengers must be willing to sacrifice all to defeat Thanos.,"907 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,s0497,TV Show,0.0,2020-06-19 00:00:00,2018-01-01 00:00:00,TV-Y,2.0,Time for a playdate with the Muppet Babies!,"900 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,s0503,Movie,1.0,2020-06-12 00:00:00,2020-01-01 00:00:00,PG,3.0,A descendant of a long line of criminal masterminds seeks to find his father who has disappeared.,"163 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
284,s0508,TV Show,1.0,2020-06-05 00:00:00,2018-01-01 00:00:00,TV-PG,2.0,Survival expert Les Stroud explores the world of Alaska’s most formidable wildlife.,"886 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285,s0510,Movie,0.0,2020-06-05 00:00:00,2019-01-01 00:00:00,TV-PG,1.0,Ancient civilizations shared an incredible knowledge of the sun.,"521 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
286,s0517,Movie,1.0,2020-06-05 00:00:00,2019-01-01 00:00:00,TV-PG,1.0,How will you make the world a better place? Hear stories of the amazing women changing our world.,"521 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
287,s0526,Movie,1.0,2020-05-22 00:00:00,2020-01-01 00:00:00,PG,3.0,"On an average day, Greg's life seems ordinary. But today is different - there’s magic in the air.","142 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
288,s0527,TV Show,1.0,2020-05-22 00:00:00,2019-01-01 00:00:00,TV-PG,2.0,The Big Fib is a comedy game show where a truth-seeking kid chooses between a liar and an expert.,"507 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
289,s0529,TV Show,1.0,2020-05-15 00:00:00,2020-01-01 00:00:00,TV-PG,2.0,"As the voice of Goofy and Pluto, Bill Farmer crosses the country meeting dogs doing incredible work!","135 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
290,s0530,Movie,3.0,2020-05-15 00:00:00,2019-01-01 00:00:00,PG,3.0,The story of Disney's most iconic villain continues.,"500 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
291,s0531,Movie,1.0,2020-05-04 00:00:00,2019-01-01 00:00:00,PG-13,3.0,The landmark Skywalker saga comes to a conclusion.,"489 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
292,s0536,TV Show,0.0,2020-05-01 00:00:00,2019-01-01 00:00:00,TV-PG,2.0,Albert Lin investigates two great stories of the Bible.,"486 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
293,s0537,TV Show,1.0,2020-05-01 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,"Collector Dan Lanigan reunites iconic Disney movie props with filmmakers, actors, and crew.","121 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
294,s0543,TV Show,1.0,2020-05-01 00:00:00,2018-01-01 00:00:00,TV-PG,1.0,"An immersive, discovery-led series following teams of archaeologists in Egypt.","851 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
295,s0546,TV Show,1.0,2020-05-01 00:00:00,2019-01-01 00:00:00,TV-PG,2.0,Each episode takes the audience on a first-person journey following a few of the prairie dogs.,"486 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
296,s0553,Movie,1.0,2020-04-28 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,BORN WILD: THE NEXT GENERATION gives viewers a look at our planet’s next generation of baby animals.,"118 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
297,s0557,Movie,1.0,2020-04-22 00:00:00,2020-01-01 00:00:00,TV-14,1.0,Jane Goodall continues her lifetime of activism by continuously spreading a message of hope.,"112 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298,s0563,Movie,1.0,2020-04-10 00:00:00,2020-01-01 00:00:00,TV-PG,1.0,“Coco” is brought to life on stage with musical performances at the historic Hollywood Bowl.,"100 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
299,s0565,Movie,1.0,2020-04-10 00:00:00,2020-01-01 00:00:00,G,2.0,A heroic baby saves Maggie Simpson from playground peril – and steals her heart.,"100 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
300,s0567,TV Show,1.0,2020-04-10 00:00:00,2018-01-01 00:00:00,TV-PG,1.0,The pharaoh’s priceless grave goods are being reunited for the first time since their discovery.,"830 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
301,s0570,Movie,1.0,2020-04-03 00:00:00,2019-01-01 00:00:00,G,2.0,Steve the penguin embarks on an epic quest to find love and start a family.,"458 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
302,s0571,Movie,1.0,2020-04-03 00:00:00,2020-01-01 00:00:00,G,2.0,Disneynature explores the making of Dolphin Reef. Céline Cousteau narrates English-language version.,"93 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
303,s0572,Movie,1.0,2020-04-03 00:00:00,2018-01-01 00:00:00,G,2.0,A playful young dolphin named Echo must master his vital role in the coral reef community.,"823 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
304,s0577,Movie,1.0,2020-04-03 00:00:00,2020-01-01 00:00:00,G,2.0,African elephant Shani and her spirited son Jomo make the epic journey of their ancestors.,"93 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
305,s0581,Movie,1.0,2020-04-03 00:00:00,2020-01-01 00:00:00,G,2.0,Filmmakers capture an epic journey through the Kalahari Desert for Disneynature’s “Elephant.”,"93 days, 0:00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
